store_id,sku_id,avg_daily_demand,demand_std_dev,lead_time_days,safety_stock,reorder_point,recommended_order_qty
ST001,SKU0047,0.7061611374407583,2.855055658302711,7,12.463715964342681,17.40684392642799,9.886255924170616
ST001,SKU0048,0.95260663507109,3.4925267605415162,7,15.246589471790958,21.91483591728859,13.33649289099526
ST001,SKU0049,0.5023696682464455,1.9769490866651276,7,8.63035080262114,12.146938480346257,7.033175355450236
ST001,SKU0050,0.5545023696682464,2.3584934888396707,7,10.295978946387518,14.177495534065242,7.763033175355449
ST001,SKU0051,0.8815165876777251,3.8396663512614295,7,16.76202376678586,22.932639880529933,12.341232227488153
ST001,SKU0052,0.6113744075829384,2.201874419477966,7,9.61226001802013,13.8918808711007,8.559241706161137
ST001,SKU0053,0.6933962264150944,2.539797688249376,7,11.087460554815593,15.941234139721253,9.70754716981132
ST001,SKU0054,0.5233644859813084,2.5132355532934967,7,10.971503829231677,14.635055231100836,7.327102803738317
ST001,SKU0055,0.9052132701421801,3.5830980645264994,7,15.64197756312507,21.97847045412033,12.672985781990521
ST001,SKU0056,0.24644549763033174,1.0401117937240771,7,4.540597284133713,6.265715767546036,3.4502369668246446
ST001,SKU0057,0.4786729857819905,1.8343988614880518,7,8.00804926811572,11.358760168589653,6.701421800947867
ST001,SKU0058,0.5639810426540285,1.9394233997372592,7,8.466532804230928,12.414400102809127,7.895734597156399
ST001,SKU0059,0.3209302325581395,1.1935492776954495,7,5.210427034366836,7.456938662273812,4.493023255813953
ST001,SKU0060,0.9241706161137441,3.307125589691085,7,14.437222576887734,20.906416889683943,12.938388625592417
ST001,SKU0061,0.7109004739336493,2.8362995080864084,7,12.381836184450922,17.358139501986468,9.95260663507109
ST001,SKU0062,0.8957345971563981,3.789525765742452,7,16.54313555899313,22.813277739087916,12.540284360189574
ST001,SKU0063,0.26291079812206575,1.2117292245809725,7,5.28979140457414,7.1301669914286,3.6807511737089205
ST001,SKU0064,0.25118483412322273,0.9653205828005663,7,4.214097025944684,5.9723908648072435,3.516587677725118
ST001,SKU0065,0.27488151658767773,1.0329266604627996,7,4.509230659152485,6.433401275266229,3.8483412322274884
ST001,SKU0066,0.9292452830188679,6.554886270932485,7,28.6152882595782,35.12000524071028,13.00943396226415
ST001,SKU0067,0.49295774647887325,1.8004708983355964,7,7.859937095678324,11.310641321030438,6.901408450704226
ST001,SKU0068,0.5707547169811321,2.1462396071733103,7,9.369386819986937,13.364669838854862,7.990566037735849
ST001,SKU0069,0.9292452830188679,3.5197066600395086,7,15.365243042097799,21.869960023229872,13.00943396226415
ST001,SKU0070,0.27488151658767773,1.1298058662525352,7,4.932155830612082,6.856326446725826,3.8483412322274884
ST001,SKU0071,0.9241706161137441,3.5042740773014263,7,15.297872261677346,21.767066574473553,12.938388625592417
ST001,SKU0072,0.5305164319248826,2.3662840496732738,7,10.329988559177583,14.04360358265176,7.427230046948357
ST001,SKU0073,0.6384976525821596,2.5854859030648942,7,11.286911984325386,15.756395552400502,8.938967136150234
ST001,SKU0074,0.8909952606635071,3.7023113057574366,7,16.162401735442042,22.399368560086593,12.4739336492891
ST001,SKU0075,0.6037735849056604,2.063812536414117,7,9.009552294615162,13.235967388954784,8.452830188679245
ST001,SKU0076,0.25,1.0111932794185456,7,4.414353808856178,6.164353808856178,3.5
ST001,SKU0077,0.976303317535545,3.604812601025572,7,15.73677214775418,22.570895370502996,13.66824644549763
ST001,SKU0078,0.6745283018867925,2.50548446075434,7,10.937666514873044,15.659364628080592,9.443396226415095
ST001,SKU0079,0.2938388625592417,1.3588895861122845,7,5.932218441680183,7.989090479594875,4.113744075829383
ST001,SKU0080,0.4786729857819905,2.0150080094795544,7,8.796496636762202,12.147207537236135,6.701421800947867
ST001,SKU0081,0.27488151658767773,1.091213549083934,7,4.763681468931435,6.687852085045179,3.8483412322274884
ST001,SKU0082,0.9205607476635514,4.313778303547941,7,18.831754593719015,25.275679827363874,12.88785046728972
ST001,SKU0083,0.23696682464454977,1.1550132111546487,7,5.042198234220402,6.7009660067322505,3.3175355450236967
ST001,SKU0084,0.23113207547169812,0.7778769511907242,7,3.3958137897086456,5.013738318010533,3.2358490566037736
ST001,SKU0085,1.132701421800948,3.7443826881327786,7,16.34606392032051,24.274973872927145,15.85781990521327
ST001,SKU0086,0.24882629107981222,1.0182583321552703,7,4.445196223548712,6.186980261107397,3.483568075117371
ST001,SKU0087,0.22274881516587677,1.0201092511220453,7,4.453276391165694,6.012518097326832,3.118483412322275
ST001,SKU0088,0.6933962264150944,2.7130287325924036,7,11.843698888250222,16.697472473155884,9.70754716981132
ST001,SKU0089,0.5260663507109005,2.1697121106717514,7,9.471855791380136,13.15432024635644,7.3649289099526065
ST001,SKU0090,0.5402843601895735,1.9668776112920325,7,8.586383880986151,12.368374402313165,7.563981042654029
ST002,SKU0001,0.22748815165876776,1.0489917352263711,7,4.579362576972301,6.171779638583676,3.184834123222749
ST002,SKU0002,0.22641509433962265,0.8120306167963637,7,3.5449112638723865,5.129816924249745,3.169811320754717
ST002,SKU0003,0.5260663507109005,2.1454343938777907,7,9.365871669668628,13.048336124644932,7.3649289099526065
ST002,SKU0004,0.5707547169811321,2.3304482403954996,7,10.173547704201026,14.16883072306895,7.990566037735849
ST002,SKU0005,0.47393364928909953,1.937851823750907,7,8.459672105507487,11.777207650531183,6.6350710900473935
ST002,SKU0006,0.6824644549763034,2.9469315102512117,7,12.86479904632675,17.642050231160873,9.554502369668247
ST002,SKU0007,0.6208530805687204,2.218609867682591,7,9.685318444167388,14.031290008148432,8.691943127962086
ST002,SKU0008,0.4811320754716981,2.0339820728120475,7,8.879327714110175,12.247252242412063,6.735849056603774
ST002,SKU0009,0.22641509433962265,0.8120306167963635,7,3.544911263872385,5.129816924249743,3.169811320754717
ST002,SKU0010,0.1990521327014218,0.9300276760514283,7,4.060026206345044,5.453391135254996,2.786729857819905
ST002,SKU0011,0.4716981132075472,1.5437232468725766,7,6.739107877151111,10.04099466960394,6.60377358490566
ST002,SKU0012,0.6226415094339622,2.639304914199408,7,11.521858321119794,15.88034888715753,8.716981132075471
ST002,SKU0013,0.5023696682464455,2.276953703406497,7,9.940017855934839,13.456605533659957,7.033175355450236
ST002,SKU0014,0.5518867924528302,2.021717684224543,7,8.825787652505262,12.688995199675073,7.7264150943396235
ST002,SKU0015,0.47393364928909953,1.940307578797374,7,8.470392678778328,11.787928223802025,6.6350710900473935
ST002,SKU0016,0.5330188679245284,2.233702288653136,7,9.751204251907819,13.482336327379517,7.462264150943397
ST002,SKU0017,0.4928909952606635,1.950261687560453,7,8.51384723769048,11.964084204515125,6.900473933649289
ST002,SKU0018,0.24528301886792453,0.916528798240466,7,4.0010969947957244,5.718078126871196,3.4339622641509435
ST002,SKU0019,0.8720379146919431,3.2917971815210474,7,14.370306569467258,20.474571972310862,12.208530805687204
ST002,SKU0020,0.4834123222748815,1.8109349638975127,7,7.905617865724509,11.28950412164868,6.767772511848341
ST002,SKU0021,0.6066350710900474,2.255523074060938,7,9.846462665049717,14.09290816268005,8.492890995260664
ST002,SKU0022,0.5308056872037915,2.1118145695937542,7,9.219104674276165,12.934744484702705,7.431279620853081
ST002,SKU0023,0.6398104265402843,2.4384085290137416,7,10.644847228206158,15.123520213988147,8.95734597156398
ST002,SKU0024,0.4716981132075472,1.7989335817798258,7,7.8532259561449544,11.155112748597784,6.60377358490566
ST002,SKU0025,0.4481132075471698,2.175291281125226,7,9.496211602324324,12.633004055154514,6.273584905660377
ST002,SKU0026,0.1990521327014218,0.8827441262944404,7,3.8536103586388357,5.246975287548788,2.786729857819905
ST002,SKU0027,0.23696682464454977,1.2152829550351294,7,5.305305178137762,6.96407295064961,3.3175355450236967
ST002,SKU0028,0.24528301886792453,1.0332052988941165,7,4.510447052344185,6.227428184419657,3.4339622641509435
ST002,SKU0029,0.5355450236966824,2.293347950177264,7,10.0115867707495,13.760401936626277,7.497630331753554
ST002,SKU0030,0.2028301886792453,0.876978607570593,7,3.8284410462465677,5.248252367001285,2.8396226415094343
ST002,SKU0031,0.5165876777251185,1.8856499992461382,7,8.231785580228784,11.847899324304613,7.232227488151659
ST002,SKU0032,0.5545023696682464,2.328010823437464,7,10.162907185665675,14.0444237733434,7.763033175355449
ST002,SKU0033,0.8962264150943396,3.514166982205741,7,15.341059635776713,21.61464454143709,12.547169811320755
ST002,SKU0034,0.22748815165876776,0.963823162797337,7,4.207560054399034,5.7999771160104086,3.184834123222749
ST002,SKU0035,0.1990521327014218,0.8095848743015224,7,3.5342344002921693,4.927599329202122,2.786729857819905
ST002,SKU0036,0.9386792452830188,3.5346643795098456,7,15.430540811831445,22.001295528812577,13.141509433962263
ST002,SKU0037,0.6872037914691943,2.5942752453715205,7,11.325281767311788,16.135708307596147,9.62085308056872
ST002,SKU0038,1.0328638497652582,4.049673847251347,7,17.67880931973624,24.908856268093047,14.460093896713616
ST002,SKU0039,0.2132701421800948,0.8378056474303396,7,3.6574318936751298,5.1503228889357935,2.985781990521327
ST002,SKU0040,0.4312796208530806,1.6238601196243845,7,7.088944566794835,10.1079019127664,6.037914691943128
ST002,SKU0041,0.24170616113744076,0.9377607212879154,7,4.093784735390424,5.78572786335251,3.3838862559241707
ST002,SKU0042,0.5497630331753555,2.354557372367427,7,10.278795870614564,14.127137102842052,7.696682464454977
ST002,SKU0043,0.23696682464454977,0.9106555952608373,7,3.9754575878979477,5.634225360409796,3.3175355450236967
ST002,SKU0044,0.8301886792452831,3.0101619301539255,7,13.14083079081542,18.952151545532402,11.622641509433963
ST002,SKU0045,0.46919431279620855,1.7627761695596813,7,7.695381146847808,10.979741336421268,6.56872037914692
ST002,SKU0046,0.4976303317535545,2.105264167527582,7,9.190508961766117,12.673921284040999,6.966824644549763
ST002,SKU0047,0.7417840375586855,2.995907682144541,7,13.078604018472959,18.27109228138376,10.384976525821596
ST002,SKU0048,0.8815165876777251,3.5817247206790674,7,15.635982244755011,21.806598358499087,12.341232227488153
ST002,SKU0049,0.44075829383886256,1.8465018131758868,7,8.060884578603856,11.146192635475895,6.170616113744076
ST002,SKU0050,0.5707547169811321,2.272792590088367,7,9.921852558756903,13.917135577624828,7.990566037735849
ST002,SKU0051,0.7867298578199052,3.0716854715610946,7,13.409411174875354,18.91652017961469,11.014218009478673
ST002,SKU0052,1.0377358490566038,8.275956757509578,7,36.128603678466455,43.39275462186268,14.528301886792452
ST002,SKU0053,0.5924170616113744,2.4013367976415787,7,10.483010968101956,14.629930399381577,8.293838862559241
ST002,SKU0054,0.5047169811320755,1.9629208372625626,7,8.569110624860658,12.102129492785187,7.066037735849058
ST002,SKU0055,0.8962264150943396,3.2258706757617697,7,14.082505090040508,20.356089995700884,12.547169811320755
ST002,SKU0056,0.205607476635514,0.8018560365913672,7,3.5004942391594986,4.939746575608097,2.878504672897196
ST002,SKU0057,0.49528301886792453,2.1562158389561215,7,9.41293795671305,12.87991908878852,6.933962264150943
ST002,SKU0058,0.5260663507109005,1.9255260692069749,7,8.405864151454113,12.088328606430416,7.3649289099526065
ST002,SKU0059,0.23696682464454977,1.0693826852280637,7,4.6683790584286715,6.32714683094052,3.3175355450236967
ST002,SKU0060,0.9056603773584906,3.503629267666207,7,15.295057351880029,21.63467999338946,12.679245283018869
ST002,SKU0061,0.6556603773584906,2.7259184352048087,7,11.89996875176713,16.489591393276562,9.179245283018869
ST002,SKU0062,0.8490566037735849,3.567341205492081,7,15.573191157884928,21.516587384300024,11.88679245283019
ST002,SKU0063,0.24882629107981222,1.013615345552484,7,4.4249273135276095,6.166711351086295,3.483568075117371
ST002,SKU0064,0.2559241706161137,1.0146078172347932,7,4.429259938397806,6.220729132710602,3.582938388625592
ST002,SKU0065,0.22274881516587677,0.8296034786835381,7,3.6216254107946813,5.1808671169558185,3.118483412322275
ST002,SKU0066,0.5165876777251185,2.0032021307895564,7,8.744958195375352,12.36107193945118,7.232227488151659
ST002,SKU0067,0.4339622641509434,1.8084523399492274,7,7.8947799965405165,10.93251584559712,6.0754716981132075
ST002,SKU0068,0.5781990521327014,1.8250371367908558,7,7.9671807557198555,12.014574120648765,8.09478672985782
ST002,SKU0069,0.8443396226415094,3.4171738049182925,7,14.917636922921943,20.828014281412507,11.820754716981131
ST002,SKU0070,0.24056603773584906,1.1818756321357837,7,5.159465855343593,6.843428119494536,3.367924528301887
ST002,SKU0071,0.8066037735849056,2.880783492292395,7,12.576030557682627,18.222256972776968,11.29245283018868
ST002,SKU0072,0.5213270142180095,2.082413924861538,7,9.090756463604597,12.740045563130664,7.298578199052134
ST002,SKU0073,0.6587677725118484,2.3537521004930597,7,10.275280464570901,14.88665487215384,9.222748815165877
ST002,SKU0074,0.9620853080568721,4.740753748822394,7,20.695711486529017,27.430308642927123,13.469194312796208
ST002,SKU0075,0.5424528301886793,2.2483463375753816,7,9.815132696106106,13.612302507426861,7.59433962264151
ST002,SKU0076,0.22169811320754718,0.8885266271756941,7,3.8788538064637206,5.43074059891655,3.1037735849056602
ST002,SKU0077,0.8450704225352113,3.2735988821545767,7,14.290862081694081,20.20635503944056,11.830985915492958
ST002,SKU0078,0.6303317535545023,2.662943123668184,7,11.625050680213631,16.037372955095147,8.824644549763033
ST002,SKU0079,0.23696682464454977,1.1632296149038641,7,5.078066859856745,6.736834632368593,3.3175355450236967
ST002,SKU0080,0.4858490566037736,2.1184783360989163,7,9.248195278072807,12.649138674299222,6.80188679245283
ST002,SKU0081,0.25471698113207547,1.1063052444638792,7,4.829564109113602,6.61258297703813,3.5660377358490565
ST002,SKU0082,0.8672985781990521,3.9013333253118025,7,17.031230304567075,23.10232035196044,12.14218009478673
ST002,SKU0083,0.2037914691943128,1.005312002800373,7,4.388679156572793,5.8152194409329825,2.853080568720379
ST002,SKU0084,0.20754716981132076,0.9805403397892605,7,4.280538717756106,5.733368906435351,2.905660377358491
ST002,SKU0085,0.8388625592417062,3.7584959802294646,7,16.407675351083114,22.279713265775058,11.744075829383887
ST002,SKU0086,0.23696682464454977,1.000361027133925,7,4.367065723477879,6.025833495989727,3.3175355450236967
ST002,SKU0087,0.21226415094339623,0.7648935533151444,7,3.3391349004888546,4.824983957092629,2.9716981132075473
ST002,SKU0088,0.6303317535545023,2.948095330869012,7,12.869879693203643,17.28220196808516,8.824644549763033
ST002,SKU0089,0.44075829383886256,1.8847880753333994,7,8.228022860297209,11.313330917169246,6.170616113744076
ST002,SKU0090,0.5117370892018779,1.9318832551901102,7,8.43361638115089,12.015776005564035,7.16431924882629
ST003,SKU0001,0.42452830188679247,1.6053708033525516,7,7.0082296477294665,9.979927760937013,5.943396226415095
ST003,SKU0002,0.37264150943396224,1.4981209727770612,7,6.540031620966145,9.14852218700388,5.216981132075471
ST003,SKU0003,0.9383886255924171,3.5106633833376995,7,15.32576471113408,21.894485090280998,13.13744075829384
ST003,SKU0004,1.0,3.850278502883011,7,16.808351004994783,23.808351004994783,14.0
ST003,SKU0005,0.8254716981132075,2.991728290649401,7,13.06035892810222,18.838660814894673,11.556603773584905
ST003,SKU0006,1.3849765258215962,5.277413569666057,7,23.038494387107146,32.73333006785832,19.389671361502348
ST003,SKU0007,1.1848341232227488,4.172353149685105,7,18.214364546406337,26.508203408965578,16.587677725118482
ST003,SKU0008,0.7488151658767772,2.7006940940216073,7,11.789852151069406,17.031558312206847,10.48341232227488
ST003,SKU0009,0.4075829383886256,1.6632553669558712,7,7.260924111801876,10.114004680522255,5.706161137440758
ST003,SKU0010,0.4158878504672897,1.708836439795735,7,7.459907814124446,10.371122767395475,5.822429906542056
ST003,SKU0011,0.8341232227488151,3.170694916167515,7,13.841635881869456,19.680498441111162,11.677725118483412
ST003,SKU0012,1.1990521327014219,4.330203894037316,7,18.90346033921327,27.296825268123225,16.786729857819907
ST003,SKU0013,0.9004739336492891,3.2491097334549353,7,14.183954956183845,20.487272491728866,12.606635071090047
ST003,SKU0014,1.6161137440758293,11.249953484193817,7,49.11155564736539,60.4243518558962,22.62559241706161
ST003,SKU0015,0.9858490566037735,4.245408753490895,7,18.53328802966348,25.434231425889898,13.80188679245283
ST003,SKU0016,0.9716981132075472,3.4721847941786343,7,15.157786827903486,21.959673620356316,13.60377358490566
ST003,SKU0017,0.7867298578199052,3.139155818886205,7,13.703952278699456,19.21106128343879,11.014218009478673
ST003,SKU0018,0.3615023474178404,1.6240589717207128,7,7.089812653565873,9.620329085490756,5.061032863849765
ST003,SKU0019,1.5971563981042654,6.167023783934487,7,26.92207858182345,38.10217336855331,22.360189573459714
ST003,SKU0020,0.8767772511848341,3.797741314023631,7,16.5790004500926,22.71644120838644,12.274881516587676
ST003,SKU0021,1.2037914691943128,4.662023353307448,7,20.352014758724415,28.778555043084605,16.85308056872038
ST003,SKU0022,0.9478672985781991,3.432635070199515,7,14.985132916687988,21.62020400673538,13.270142180094787
ST003,SKU0023,1.1563981042654028,4.63723997477114,7,20.243823175903593,28.338609905761412,16.18957345971564
ST003,SKU0024,0.95260663507109,3.415319873710995,7,14.9095436054001,21.57779005089773,13.33649289099526
ST003,SKU0025,0.8862559241706162,3.51681006851386,7,15.352598001733902,21.556389470928217,12.407582938388627
ST003,SKU0026,0.37735849056603776,1.7194335570563235,7,7.506169419985864,10.147678853948129,5.283018867924529
ST003,SKU0027,0.3915094339622642,1.4416037623055502,7,6.293306322856667,9.033872360592516,5.481132075471699
ST003,SKU0028,0.4528301886792453,1.717664431427028,7,7.4984463203381715,10.66825764109289,6.339622641509434
ST003,SKU0029,1.1658767772511849,3.8117576952897982,7,16.640188817626317,24.801326258384613,16.322274881516588
ST003,SKU0030,0.36018957345971564,1.367349874090931,7,5.969151741399138,8.490478755617147,5.042654028436019
ST003,SKU0031,0.8679245283018868,3.67926293797941,7,16.061784324152132,22.13725602226534,12.150943396226415
ST003,SKU0032,0.985781990521327,3.911495479427129,7,17.07559308331395,23.976067016963242,13.800947867298579
ST003,SKU0033,1.5047169811320755,4.853784023913744,7,21.18914398407535,31.72216285199988,21.066037735849058
ST003,SKU0034,0.4481132075471698,1.7904820041063034,7,7.816330681172983,10.953123134003171,6.273584905660377
ST003,SKU0035,0.3459715639810427,1.3900052686254794,7,6.068053632056708,8.489854579924007,4.843601895734597
ST003,SKU0036,1.5754716981132075,5.539086641234313,7,24.18082547619097,35.20912736298342,22.056603773584904
ST003,SKU0037,1.2322274881516588,5.83569510817878,7,25.475666672671423,34.101259089733034,17.251184834123222
ST003,SKU0038,1.509433962264151,5.2802866556877825,7,23.05103681443664,33.61707455028569,21.132075471698116
ST003,SKU0039,0.3933649289099526,1.8235897498386378,7,7.9608622029412155,10.714416705310883,5.507109004739337
ST003,SKU0040,0.8578199052132701,3.131814168570517,7,13.671902380135073,19.676641716627962,12.009478672985782
ST003,SKU0041,0.46445497630331756,2.1892414562847087,7,9.557110947783666,12.808295781906889,6.502369668246446
ST003,SKU0042,0.919431279620853,4.195025586932329,7,18.313340836849925,24.749359794195897,12.872037914691942
ST003,SKU0043,0.42924528301886794,1.951956946398602,7,8.521247872624963,11.525964853757038,6.0094339622641515
ST003,SKU0044,1.5734597156398105,5.516905349925454,7,24.083993278264465,35.09821128774314,22.028436018957347
ST003,SKU0045,0.7688679245283019,3.6086221972614685,7,15.753402900743167,21.13547837244128,10.764150943396226
ST003,SKU0046,0.8820754716981132,3.406191662776206,7,14.869694494920251,21.044222796807045,12.349056603773585
ST003,SKU0047,1.2028301886792452,5.26738975163904,7,22.994735513123846,31.41454683387856,16.839622641509433
ST003,SKU0048,1.5260663507109005,5.800084824942563,7,25.32021034929808,36.002674804274385,21.364928909952607
ST003,SKU0049,0.8483412322274881,3.3145759762077733,7,14.469747162213604,20.40813578780602,11.876777251184834
ST003,SKU0050,0.9004739336492891,3.5809748291070496,7,15.632708600848805,21.936026136393828,12.606635071090047
ST003,SKU0051,1.5355450236966826,6.200800029920211,7,27.06952843453774,37.81834360041452,21.497630331753555
ST003,SKU0052,0.9052132701421801,3.901223413362265,7,17.0307504850875,23.367243376082758,12.672985781990521
ST003,SKU0053,1.1933962264150944,4.7491933736246725,7,20.732554581365125,29.086328166270786,16.70754716981132
ST003,SKU0054,0.8151658767772512,3.4224688034296373,7,14.940752184190178,20.646913321630937,11.412322274881516
ST003,SKU0055,1.4575471698113207,5.615912532791403,7,24.516208111653917,34.71903830033316,20.40566037735849
ST003,SKU0056,0.4028436018957346,1.7081851882415786,7,7.457064782196597,10.27696999546674,5.639810426540285
ST003,SKU0057,0.8672985781990521,3.192464610080591,7,13.936671255619252,20.007761303012618,12.14218009478673
ST003,SKU0058,1.014218009478673,4.163879455948995,7,18.177372723991745,25.276898790342457,14.199052132701421
ST003,SKU0059,0.4218009478672986,1.728555294981512,7,7.54599027260921,10.4985969076803,5.9052132701421804
ST003,SKU0060,1.5141509433962264,4.976226680639471,7,21.723666136353184,32.32272274012677,21.19811320754717
ST003,SKU0061,1.2511848341232228,5.046303316380394,7,22.02958496531598,30.78787880417854,17.51658767772512
ST003,SKU0062,1.5165876777251184,7.273137772826399,7,31.75080776671459,42.36692151079042,21.232227488151658
ST003,SKU0063,0.4218009478672986,2.203308892206285,7,9.618522193887832,12.571128828958923,5.9052132701421804
ST003,SKU0064,0.4549763033175355,1.8104488720986875,7,7.903495837001344,11.088329960224094,6.369668246445498
ST003,SKU0065,0.46919431279620855,1.7627761695596813,7,7.695381146847808,10.979741336421268,6.56872037914692
ST003,SKU0066,0.9009433962264151,3.535145016915105,7,15.43263902945588,21.739242803040785,12.61320754716981
ST003,SKU0067,0.8625592417061612,3.112963844197877,7,13.589611483937281,19.62752617588041,12.075829383886257
ST003,SKU0068,0.933649289099526,3.669092978644719,7,16.017387471800795,22.55293249549748,13.071090047393366
ST003,SKU0069,1.6540284360189574,6.158905312375452,7,26.88663747815104,38.46483653028374,23.156398104265403
ST003,SKU0070,0.4549763033175355,1.8623107444676361,7,8.12989830474512,11.314732427967868,6.369668246445498
ST003,SKU0071,1.5071090047393365,5.74072309054766,7,25.061067311404145,35.6108303445795,21.099526066350712
ST003,SKU0072,0.9342723004694836,4.090416671702799,7,17.85667169873093,24.396577802017315,13.07981220657277
ST003,SKU0073,1.2227488151658767,5.0183144607608945,7,21.907399905422675,30.46664161158381,17.118483412322274
ST003,SKU0074,1.5971563981042654,7.192839790818055,7,31.400267756276797,42.58036254300666,22.360189573459714
ST003,SKU0075,0.9481132075471698,3.9309377131492247,7,17.160467953658376,23.797260406488565,13.273584905660377
ST003,SKU0076,0.35377358490566035,1.692563860664318,7,7.388870038131722,9.865285132471344,4.952830188679245
ST003,SKU0077,1.6303317535545023,6.448759894361837,7,28.151994659660158,39.56431693454167,22.824644549763033
ST003,SKU0078,1.1784037558685445,4.672894873265355,7,20.399474266724546,28.648300557804358,16.497652582159624
